,title,lable,score,link,time,count,comments
114,热门游戏的真相《Pokémon Go黑镜版》,剧情,7.4,http://www.vmovier.com/49729?from=index_new_img,2016/8/3,511,"大娱乐时代 没有节制只会玩物丧志 我朋友也是如此的，手机游戏玩到疯，吃饭睡觉醒来，逛街，车上。厕所间，一个过度沉溺在手机里的人，脾气绝对不会好，耐心也不会好，最重要的是，身边的人会被冷落，而我们还无法去做什么。 黑镜那熟悉的开头让我萎靡的精神为之一振，等着烧脑的情节，精妙的构想，结果内容水准远远不及黑镜，好失望 这么制仗的游戏真有人爱玩？这世界变化太快让我措手不及啊。。 瓶子里的东西好像炸鸡，我饿了_(:з」∠)_ 就我听力听出四或五不是四十五？ 黑镜的创意不错，低成本的小剧 玩得不是""物""也丧志，丧了理智 有蛮夸张 最后是什么意思？ 没有黑镜好看… 口袋妖怪 哈哈哈可以 中国上线 科技成了“害人精',可怕 恩恩 哈哈哈，注孤生 最后瓶子里那是什么 看着恶心 一般般吧，不是那么好玩，也抓了几十只的样子 黑镜真的是神作。 黑镜真的是神作。 真的不做个屁股黑镜？屁股太好玩了！ "
115,国产新作3D动画预告《观海策》,预告,7.8,http://www.vmovier.com/49655?from=index_new_img,2016/8/2,1922,少年半藏与原氏 我支持这样坚持做优质国产动画的动画人，但是我不喜欢这样的宣传，还没进来看就见标题定义是神作，国外那么多的优质动画也从来没敢自称神作？ 有时候，有的宣传不一定和制片方有关系，主编看到好，就义务劳动，帮忙推广咯 明白，我是就事论事，没有埋怨制片的意思。 这部片子沉闷 古板 而且毫无创意 想模仿lol的宣传片 结果 不是写着新作嘛…… 结果什么？？你有什么资格这样评论，你好像很懂的样子哟. 之前的标题是神作，估计是小编觉得也不合适给改了 谈不上资格 略懂 为什么我想到了，，，奥观海，难道是B站鬼畜看多了，，， 希望正片质量效果也和这个一样，支持支持！ 人物没有秦时明月好看 开头的配音太弱了，没有代入感…… 我觉得很好看 中国3D尴尬的地方：科技赶不上作者的脑洞 但是这部作品在国产中还是挺让人期待 希望有个好剧本，之前这一段所谓的预告片看着索然无味 好像有点厉害~ 为毛小兵都带着面具？ 游戏的即视感 希望最终出来的不仅仅是特效 好酷~?? 不错啦，国产的动画能有这样的剧情和效果 难看 呵呵 难看？？？ 现在国内的情况，动画片不好做，太容易亏了，支持一个 少年半藏源氏吊打狂鼠配音 制作得非常好！动作连贯自然，干脆利落！希望制作团队能坚持下去，以后一定可以大放光彩！ 哎哟 不错哦 
116,马特·达蒙银幕进化史《好莱坞“野马”养成记》,混剪,7.5,http://www.vmovier.com/49720?from=index_new_img,2016/8/2,549,男神。 明天谍5上映了 今年张艺谋的《长城》也是达蒙上嘛？ 是哒 男大二十八变 呆萌哥都快四十八了 ……ヽ(○^?^)?? ? 呆萌 从谍影重重开始---123，今年的5什么时候上映啊 所以他和本阿福莱克共同组成面瘫组合并一起出演很多部影片。 你说的太对了 年轻的时候还蛮帅的，现在…… 今年好像有两部他的戏要上 小马哥已经在大叔的路上走远了 没有收录长城 马特达蒙也是一位高产的演员了，当初被心灵捕手圈粉 岁月是把杀猪刀，磨刀霍霍 曾经跟小李子分不清 哈哈，我是分不清他和马克沃尔伯格 有点长……………………………………………………………太长了！ 
117,马来西亚感人父子情深广告《冲！冲！》,广告,7.2,http://www.vmovier.com/49465?from=index_new_img,2016/8/2,573,当幸福来敲门 看到父亲被推在轮椅上 说着VROOM VROOM的时候 鼻头一酸 祝福路途中的人，平安 呜呜~(>_ 他妈妈是走了吗，还是去世了？ 跟当幸福来敲门相似的剧情 开始前面还不怎么样，后面眼泪就崩了≥﹏≤ 爱的反哺 当幸福来敲门 好赞！ 嗡！嗡！ 很感动！ 很感动 
118,奢华贵族范时尚短片《王子在米兰》,剧情,7.5,http://www.vmovier.com/49504?from=index_new_img,2016/8/2,331,求片子音乐 有谁看完是和我一样有种神清气爽的感觉的~ 请问大家怎样保存文中的图片？ 太棒了！ 意大利真是品质尊贵！比英国更甚，令人向往！ 度娘百科说他出生在美国我也是傻傻的分不清，这片子整个一意大利广告·· 只有我觉得菜好吃吗？???? 资本主义的极穹奢华 社会主义也一样可以极其奢华。只是制度不同，并无优劣之分。 只有我觉得那个菜只有一口吗 那么说 要为你准备20份以上才够 一巴掌，啪，主角梦醒了 一巴掌，啪，你该醒了 我对意大利的向往始于《绝美之城》 之前的这部也是他演的吧 http://www.vmovier.com/44830?from=search_post bingo！你好棒！ 有钱人的世界我不懂 时尚老爷子，让我想起张双利 有钱！高级！ 费费很有风情啊 最后菜端上来，冒出一股魔气 菜凉了，是凉气 前面铺垫得那么暧昧，以为是会公主呢 西装好赞 
119,贴心满满浪漫广告《远距离，零距离》,广告,8.1,http://www.vmovier.com/49696?from=index_new_img,2016/8/2,586,自从关注了微电影，鸡汤免费续杯，狗粮无限添加?? 啧啧，录下的声音是个好礼物 想起了我异地的女票…好想她…… 快录音！ 这女的是《七宗罪》里面的翠西 她的蓝盆友在火星种土豆捏 哈哈哈哈 也有可能是在某个书柜后面偷偷的发着摩斯电码 温馨 ? 小辣椒 喜欢链接里那个《唯一的爱人》 世界上唯一永远爱你的人，喜欢《唯一的爱人》 也太走心 看到一排录音带的时候震惊了 一排排录音带，好有历史感呐 懂了之后觉得好有心 异地恋没有最苦，只有更苦 产品植入刚刚好哈哈 也太浪漫了吧 宇航员的浪漫，想到《星际穿越》里劳模姐的老公在家给她收集唱片了 这样的温暖很难得，能如此静听不容易 精致又走心 
120,战争与人性剧情片《第39天》,剧情,8.5,http://www.vmovier.com/49657?from=index_new_img,2016/7/27,725,战争与人性永远是对立的，影片对我最大冲击就是小生命的诞生和父亲的辞世，这儿冲击力真的很强，片子没有过多的突出战争，更多在放在了叙述新兵的心里活动上，很太多镜头很有代入感，让我在想，如果是我，我会怎么办。引人深思的一部短片。 之前看过美军对中东的作战纪实片，而这个只能称之为电影艺术。 肯在开头的说唱说自己是个fcking killer，最后却恰恰相反，比死亡更能让人震撼的是新生 孩子的父亲胸口是啥情况 为什么美国有911事件，其实是美国造成的 恐怖分子都洗？为什么法国有尼斯事件？为什么德国有慕尼黑事件？为什么中国有昆明事件？ 死亡与新生，刺痛般的对比，人性是多么的，， 灯塔之国 这是美国为自己洗白么？ 不得泯灭人性中的善，哪怕是为了不得已的战争！不杀戮投降的人就是仁慈！ 是人性中的什么引爆了血腥的战争，又是人性中的什么在战争中现出一点温暖。一点温暖在血腥的战争里多么可怜、可悲、可叹。岂能在这一点温暖里就淹没了战争的原罪！！！！！ 别打仗不就好了。。。。 以一个个小小战争瞬间的人性显现来掩盖整个战争的残酷，是美化战争吗！！！如果没有战争，孩子会在明亮温暖的产房里降生，孩儿他爹会幸福地守望。 其实在其他角度看来它是从人性来更加明显的突出战争的残酷 与人性之美，人心之善形成强大反差。 只是角度不同罢了 是做一个士兵还是做一个人呢？庆幸是善占了上风 不知道戳中了哪根神经。很喜欢 哪里是一般的“学生作品”，明明就是成熟的专业作品 表演很细腻啊 孩子出生之后父亲咽气了，对比很冲击 愿世界充满爱！ 美帝又来美化战争了 见真地 沙发 
121,漫威宇宙新英雄故事《奇异博士》预告第二弹,预告,7.3,http://www.vmovier.com/49667?from=index_new_img,2016/7/27,1086,和老毛子的长城一对比 诶 罗德的腿估计后来就被他治好了 美国的特效技术甩我们的几个世纪 帅！ wifi密码要是Sherlock多好啊 就冲卷福，肯定看 复联又多个魔法师 看起来更接近x-man的人物 大家不觉得漫威影业的新logo丑哭吗？ 说像夏洛克的，这本来就是夏洛克好伐，同一个演员！！ 穿披风动作帅炸了 恩 这男主怎么看着有点耳熟 这个算不算漫威有史以来最牛逼的 wifi 大反派竟然是麦子叔！！！ Wi-Fi密码笑死我了 DC拿什么对抗 这部电影有种族歧视，那位导师在漫画里是西藏的一位男子，，，，， 命运博士。康斯坦丁。 DC从来不感冒，只希望我的暴雪宇宙快点到来 看起来好酷。。 奇异博士只是魔法系的英雄而已 后期boss都是变态 不组队打不过 灭霸手下有完克奇异的小弟 如果我有这能力，一定能吊打小怪兽?? 小怪兽哪里招你惹你了 
122,音乐：少年之眼看世界《BETTER LIFE》,音乐,8.4,http://www.vmovier.com/49660?from=index_new_img,2016/7/27,381,"看完还想看，听完还想听……额……点赞，点赞，点赞? 太酷了，创意特效满分。 这首歌叫什么 感覺很有意境 自杀战队的感觉 小队 “当红影星吴亦凡” 我就喜欢这种看不懂的东西 不懂音乐的人表示画面不忍直视 看一群小p孩儿 认认真真搞事情，想到我们的卡尔~ 娜珂露露。。。 这么好的音乐为什么点击量少呢？我懵了。 没发现吧~ 3分07秒，好像是朝鲜大军 那好像是历史 就是不知道叫什么 很好听 少年之眼，大不同 挺酷，视频素材与动画穿插，有种人鬼共舞的炫感  特效做的很棒，动画结合得很好 精致，有想法 风格上很独树一帜 其实有部很久之前的电影“魔法奇缘”里就有动画和现实结合镜头…… 还有电影“Sin City”(""罪恶之城"")也是类似风格……很炫酷 偶，有点 "
123,美如梦幻延时摄影《大提顿》,旅行,7.6,http://www.vmovier.com/49626?from=index_new_img,2016/7/27,660,视频要怎样下载呢？ 音乐怎么找不到呢？ Soundcloud上搜 开阔心怀 妈蛋，最近眼神不是很好，上次把扁带看成扁担，这次又把提顿看成提莫。。。 每当看到亮丽的星空，我总会想起我的M78星云?? 超人，是你的咸蛋星球吗？ 第一次看延时摄影，有种想哭的冲动，自然，动物，人类能和谐是多美好的事。果然梦幻。 我们还有推荐过好多其他延时摄影，你可以搜关键字，都很美！ 5月份去黄石顺便去了大提顿公 ?? 大提顿果真是一个地名 感觉国外的延时摄影好多啊，我们中国就没这么美的景吗？ 不是成群的牛羊吗？怎么只有三两只？肯定是拍的时候吓跑了 我们的国家公园就没这么样的啊？ 再怎么设置公园 保护区 素质跟不上 还不是仅仅是一个丢垃圾的地 一同努力，会好的 哈哈哈哈哈哈 星空很赞！ 静静地感受，忽然有跳水的冲动…… 
124,杀手自嗨丧命幽默短片《唱歌的杀手》,搞笑,8,http://www.vmovier.com/49659?from=index_new_img,2016/7/27,1066,黄渤：我要我的音乐~~ 一般像这么中二的杀手只要两种——一种是变态，另一种就是智障 no zuo no dai 还好。 被封面骗了，我还真以为是光头哥唱歌?? 对不起，我不是故意的 请问大神，开头放的是什么歌 《what about love》 不务正业???? 不专业的杀手 找的真不错 no zuo no dai die 杀手遗言：怪只能怪这首歌太嗨！音乐太过迷人！ 这歌叫什么 《what about love》 我觉得片尾曲不应该加上去…… 啊？？ 专业课不及格 ………………狗，狗……那狗太赞惹…………??呜……(此处请自动脑补那小东西仰天长啸的画面)?????????? 唱到嗨处应该再打开前边的雨刷，并大喊“让我看到你们的双手！！！”就是戒不掉这个舞台风，怎么办？？ 唉，会唱歌的杀手不是一个好杀手。 没分清主业、副业，栽了 至少别拿杀手5的图片做封面。。。。 因为搜索杀手关键字，想选一个漂亮一点的封面，真没有别的意思，委屈 没关系，只是这个游戏比较出名 蟹！蟹！ ?????? 还蛮怀旧的杀手 像这种片子就得配乐好 
125,另类环保主题创意短片《挖掘机时代》,动画,7.8,http://www.vmovier.com/49585?from=index_new_img,2016/7/27,566,666 我估计蓝翔就是养这个的??2333333 一本正经的胡说八道 蓝翔统治世界了 泥够了 哈哈哈哈哈哈哈 可以，一本道 交配那段看得我尴尬症都犯了 话说好期待有下一集···如果还真的有的话··· 呵呵，有点无聊 快来冠名@山东蓝翔 这个想法真是不错，环保主题从另一个角度出发，我们似乎看到了一个新世界。 必须的 人类的好朋友、好帮手 01：38 感觉是人与自然！ 一本正经的胡说八道 太正经了，哈哈哈，奇思妙想的胡说八道 机械文明的初始阶段，不过有内涵、有深度。 唐国强笑而不语 沙发沙发 老外真是脑洞大啊！不过很有创意...jiaopeidejijie 
126,DC宇宙大集合《正义联盟》先导预告片,预告,7.3,http://www.vmovier.com/49666?from=index_new_img,2016/7/26,1209,哎呦！不错哟！ 来看小闪的 绿灯侠呢！！！？？？ 为什么没有沙赞！为什么没有沙赞！为什么没有沙赞！！ 闪电侠好帅！好喜欢闪电侠！超赞！ 帅，闪电侠这衣服！ 那是闪电侠？ 超人在《正义黎明》里死了。(╥╯^╰╥) 哈哈哈哈，大超怎么可能这么容易死嘞，放心啦 证明你没注意到最后的镜头，而且还没看过漫画。坐等长发飘飘的超人。 海王 闪电侠 神奇女侠 蝙蝠侠 还有一个不知道叫什么了 接下来会有更多 漫画里面有 钢骨 首先，确实为正义联盟走向荧幕感到激动万分，但是还是有点失落的，蝙蝠侠和神奇女侠都不错，很喜欢，尤其神奇女侠，很对胃口，但是正如最开始的蜘蛛侠一样，还是习惯，还是喜欢，格兰特的闪电侠，美剧《闪电侠》男主，作为最快的闪电侠，当然希望他的表演是最好的，他的扮演非常出色，但是显然本剧导演不这样认为，其实都好，只是有点遗憾他不能扮演我喜爱的角色罢了 我说，你们不要先入为主啊，当初说大本演蝙蝠侠的时候也是一大堆人喷，正片出来还不是都跪舔？ 我觉得电影里的闪电侠挺帅的，而且也很可爱呢?? 。。。。 。 蝙蝠侠一个人就秒了妇联好吧。。?? 关妇联什么事。。。 这套路和妇联略像啊 还是喜欢电视剧中的闪电侠 同感，电视剧中的巴里最喜欢了，因为他给我一种早期蜘蛛侠的感觉，不装，更轻民，最重要更有侠，这个字的概念，而不是像绿箭侠一样 不懂那些只看了预告就说不喜欢电影艾伦的人，你们是有预知能力还是宇宙外貌协会来的 他们是先入为主协会的 有点喜翻儿 正义要联盟，是邪恶的东东多了吗 我你说 厉害了 
127,西班牙温情治愈短片《床垫》,剧情,7.7,http://www.vmovier.com/49552?from=index_new_img,2016/7/26,1133,感情问题，不是因为这张床能解决的，而是互相直接的体谅与关怀！彼此给到对方温暖，心就不会冷了 ！ PS:我没谈过恋爱！！！ 我也没 我也没 我也没（已经26了） 为什么我是刚好相反的啊！！以前没女朋友一个人睡的时候睡眠质量超好！！和女朋友同居以后他一直抱着我睡，睡眠质量就差了！！而且肩膀和手经常会酸痛，女朋友抢被子搞得我感冒都有鼻炎了！！！！这是电影与现实的差距啊！！！ 好了，知道你有女朋友了，下一位! 2333 666666 要不咱两换一换！用我的舒服换你的肩膀酸痛和鼻炎 大兄弟，谢谢你 客气了 你不懂一只单身狗的痛苦啊 前男友说，侧身睡是因为肾不好，分手的时候说的 原来我失眠是少了个床伴！~ 泪点低没好处…………以后出门之前不看类似视频了……耶！就这样愉快决定了? 可以 男女思维方式的差异，对待生活的不同态度 男女思维方式的差异，对待生活的不同态度 不错 习以为常会麻木 铺垫太长了，而且矛盾交锋不够厉害就转折结尾了。故事不错。 @vanay 看来艰苦一点的环境有利于感情培养 没有暖气、没有鸭绒被、没有两米的床，那就抱在一起彼此温暖 买个 小....床垫？？ 这么短还拍的这么细腻，佩服佩服~~~还有男主很帅 ?? 爱情需要保鲜，不要忘了最初的样子 所谓丈夫，就是一丈之外的夫 想起学生时代的爱情 似乎很有道理的 那个时候你是这样抱着我的，好暖 23！ 
128,哥伦比亚大型裸拍纪录片《凝聚一刻》,纪录,7.8,http://www.vmovier.com/49656?from=index_new_img,2016/7/26,360,最后大喊“德玛西亚”！ 马赛克估计是v电影后期的 1:42出现的手表真的好看 非是我邦，观念不同，在我们看来也许这样方式有失礼节，但是却也是直指人之本性的行为流露，还是为这些坚持自由平等相信生命，努力奋斗的哥伦比亚人赞一个！！ 为什么打马赛克嘞~ 裸体游行，我表示尊重，但是，方式欠妥，这不是你拍个短片讲个感人的段子就能改变的。 因裸拍两字点进来，却收获感动 有点想哭?? 意图是好的，不过还是不理解为什么是这种方式 呈现完全真实原本的自己 坦诚相见的意思 好牛~ 人类不能和平共处的根源在哪…… 利益的冲突 观念的冲突 就连一个人自己内心都有冲突 更何况来自不同的个体和集团 小到个人 大到国家 未来还有星球 星系之间的冲突 贪婪 失明居然和自己的好友有关，真是人生如戏 突然想到了《香水》后半段那一幕 那部真是惊世骇俗 闻道香水的人们全部当场享受性爱 后来我见过实拍真军不打码的 就是在一个日本仓库里 超过五百人 这样也行吗 在我朝不行 。。。。。。。。。。。 万恶的马赛克，这种片子也出现！ 自己的朋友在某些场合下是自己最大的敌手，好震撼 看前面一头雾水，原来…… 
129,墨菲定律黑色喜剧《一只苍蝇引发的血案》,搞笑,8.1,http://www.vmovier.com/49658?from=index_new_img,2016/7/26,1296,我说是苍蝇先动的手你信么。。。 哎呀，苍蝇咬了我鼻子一口！ 想起了印度神片《功夫小蝇》。这故事告诉我们，永远不要和苍蝇这种小玩意较劲。 看完第一时间的想法是：喂，110吗？这有只该死的苍蝇，赶紧来20万特警灭囖！ 关墨菲什么事，就一暴躁狂 宝马，直接喷眼也不眨一下 大家快去看功夫小蝇啊 我觉得牙签一开场就是伏笔 真是蠢得没话说 好恶心 宝马 错在不开窗户 哈哈哈好逗比，这就是一个浅显易懂的比喻吧，如果觉得夸张的朋友请把这片子当成导演在用夸张的修辞手法跟你讲一个道理，结尾的这个囧囧的面具给了一个不错的收尾，还是不错的hhh 不得不说还行， 我好想看到了这是在黑宝马么 （声明：评论为正宗了河南话发音）这个男人很狂躁呀，……我看里都想弄死那只苍蝇………………不过没那么狂躁 有错别字 我把它吃掉 听到苍蝇的声音就全身发痒。。 苦命的人，呜呜呜，该看医生了 每次看评论都觉得评论关注错了重点。。不是主演情商低啊。好好看这个片子的节奏啊。。 情商太差 做什么都会失败 
130,纪念库布里克诞辰混剪《库布里克色彩世界》,混剪,7.4,http://www.vmovier.com/49663?from=index_new_img,2016/7/26,254,赞！ 只看过发条橙 奇爱博士呢。。。 可以不要放混剪了吗。。。太难看了 想问一下汤姆库鲁斯那个电影叫什么 大开眼界 太空漫游！ 只有红那个很棒 蓝色里有绿色乱入？ 红色这个还可以再研究下，复杂又迷人 红色，目眩迷人 配乐带感！ 库神作品量少，但是很多有非常有分量。 可以，这很库布里克 一边怕一边看，看完很喜欢，但是又不敢看第二遍 看第二遍就不怕了 犹记闪灵里的红色卫生间 库神！ 发条橙！！ 果然红色那个片子音乐更搭，燃了 感觉以前很多片子做出混剪反倒没有现在的片子混剪整体效果震撼，要放在整部片子里看才好，而且看整体的话真的是绝了 
131,外星人在纽约科幻佳作《鸳鸯大盗》,科幻,8.1,http://www.vmovier.com/49642?from=index_new_img,2016/7/26,401,胳膊肉都在破洞里看的到 为什么看着哪个女主角有点恶心 男主不是国土安全的男主吗？ 一开始说至少19秒我还以为说的是某个奇怪的事呢?? 哈哈哈，我想多了 吊胃口的 这是夸种族恋爱吗？ 我觉得她和那个男的不光光是盗窃上的搭档，感情上也比较暧昧 酷劲十足！赞 原来是一个三角恋的故事，哈哈哈 人和妖，什么鬼 女强男弱，哈哈哈哈哈哈 女主角说话的声音处理得好特别啊！ 丘百卡，哈哈哈哈 女主角真的是不在意别人的目光啊，感觉整个城市就她一个外星人 我说那个男演员怎样有点眼熟啊，《国土安全》里面也有他 对对的，看出来， 未来城市的设计蛮酷的 
132,慢节奏沉思混剪《速度与回响》,混剪,7.2,http://www.vmovier.com/49633?from=index_new_img,2016/7/26,497,感觉人声一出来，逼格降了 毁于旁白 总觉得差点意思，是声音吗，是字幕吗，是剪辑思路吗，是画面质量吗，是网路吗......在这些背面还有很多值得探索.....笑脸 什么意思？！这视频播放器是国外的吧？为什么那么卡？！！！！！！！！！！！！！！！！！！！！ 下班回来已经11点多，就像看几个短片休息一下，可是为什么这播放器*河蟹*这么卡？？？？？ 为什么好好的优酷不用？ 行，一直卡在6S，刷新了十几次！不看了，你们谁爱看谁看！ 用户体验差爆了！！！！ 页面美观又如何? V电影，你这是短片收集网站，最终目的还是让观众看到短片！ 的确，不过好像是这个源文件有点大 客官请息怒...我们的播放器可以提供更高清的服务，而且不需要看广告，所以有的作者就选择不用优酷了哈。源文件确实格式和大小有点超标，现在已经做了压制，您再看看？ 嗯嗯，现在不卡了。片子开头跟中间节奏剪辑的不错（尤其是开头那几S很棒），整体挑选的画面都很漂亮，色调跟主题比较搭。但是有几点个人觉得是不是可以做的更好点：第一，午后那段那两个日落+延时镜头可能不大好，我觉得他们应该放在夜晚的开头。其次，这个女配音差点意思，听起来没感觉，反而有点过于柔。该需要劲道儿配合其文案内容+画面的时候过于弱了（比如“滑翔跃起----表达xx态度”那段），配音实在是太柔、太平了，音效也不够力道。 嗯，可以了！辛苦~ 他的视频上传的是国外vimeo视频网站，是国外的视频网站。这和V电影有什么大的关系？ make 从哪找的高清无水印素材 BGM貌似来自电影《倾国之恋》 new cger. 慢节奏的思想，可以好好想，真好 模仿土耳其纪录片视频和英菲尼迪广告的，差点意思 土耳其延时摄影 这感觉真棒！柔柔的 好棒，比较好奇素材都从哪里来？ 为啥素材都没水印呢。 不是加了黑边了吗 有个神奇的东西，叫淘宝 
133,盖里奇新片《亚瑟王·圣剑传奇》首曝预告,预告,8,http://www.vmovier.com/49652?from=index_new_img,2016/7/25,539,在我心里，亚瑟王永远是女孩纸 女王吗 吾王！ 求别用日漫痴来恶心我 兄弟，我没叫你看呀！ 求BGM～(?▂?) 明年才上映 自己剪一个就行了啊 我剪了46秒 背景音乐是什么呀 iiiiiiiiijiiiiiiiiiiii&iiii&&i 什么呀?_? 这是环太平洋男主吗！那必须赞一个！ 没有saber好看。。。 ex咖喱棒！ 帮派小王子越混越牛逼了  从《两只老烟枪》开始 到最近的《秘密特工》这导演从未让我失望 喜欢看他跟前妻麦当娜拍的那部宝马短片 克里夫欧文出演老司机 希望V电影小编找来分享一下 刚又看了一遍，《Star》超经典，不过以前看的时候认识克里夫欧文，但不认识麦当娜，哈哈哈哈，也是醉了。泉泉放心有好的机会一定会把片子拿出来分享哦。么么哒！ 求bgm！ 歌曲好好听，太短 bgm是什么啊 亚瑟王不是女生来的么 求别用日漫痴来恶心我1 贝克汉姆在哪？！ 没看见 哈哈哈，请期待电影哦！ 有点期待！亚瑟王的崛起之章！ 太帅了，bgm是什么 节奏好快！ 裘德洛的发际线太让人捉急了 一看预告片就知道是盖里奇的片子 
134,社交媒体情感危机短片《点赞》,剧情,7.8,http://www.vmovier.com/49612?from=index_new_img,2016/7/25,606,点赞不算撩吧，更多的是朕已阅的意思 小手一抖，朕已阅，别想多了 不就点个赞么，往往是无意识的好吧，评论才是动了心——嗯，这里是认真看了 猝不及防被发了粮…… 所以女主说的慢慢发展到底是什么意思？ 先做备胎考验下，看表现咯 我去，男主真2，最后那个moment居然不一步上前，拥女主入怀？！！！不是真爱！ 被爱的人有恃无恐 我感觉这片子很一般啊…… 我反正没看出戏 觉得好 点赞 ? 这是外国的约P软件…… 为什么要把虚拟的社交感情看得那么重？到头来，你会发现虚拟的是有多么空虚。 投身于现实的交际圈吧。 有故事的人 社交软件带来的交际危机 只能说社交上的感情，要比这个复杂的多了！ 精神出轨算不算出轨？ lj m.。家你。没pi。。。l哦？哦不会8陪你。。麻将麻将那你呢胡u就就没拿“年纪九毛九。 为什么会在撩你的时候同时撩别人，除了花心之外还是因为没有安全感 想到王菲的《不留》，身体给了你，心给了他 
135,分手后歪歪剧情片《吉赛尔》,爱情,7.5,http://www.vmovier.com/49473?from=index_new_img,2016/7/20,444,有时候会想既然思念为什么会分手，也许是因为不可调和的矛盾吧。比如你不爱我 没这么多吻戏多好 啊好讨厌让我想起了以前 寂寞---无处安放 难道导演不是想表现，吉米回忆了跟吉赛尔的温馨记忆后，想找一个女生重温在沙发上的感觉吗？（手动滑稽） 最后为啥会给别的女朋友打电话勒 心猿意马，有点渣 ........... “嗯，我们，分手吧” “嗯？” “咳，就是...我觉得我们之间，需要点时间...就是...” “分手？你刚才说 分手？” 啪！ 我只能说我嘴贱...... 哈哈哈 你这内心戏也是够丰富的 学动画的 必须可以~~ 最后还以为他跟前女友复合了！靠 少年脑洞太大 哈哈 
136,Emoji逗趣演绎疯狂动物城《疯狂表情城》,动画,7.9,http://www.vmovier.com/49605?from=index_new_img,2016/7/20,791,高技术啊！ Emoji Emjio emjio emjio 把这个系列的其他视频也放上来呗 666 哈哈哈 四分钟不到竟然看完了“疯狂动物城” 太有创意了！重要的是请了我客串一把！ ?????????? 非常有趣，很好的。 狐狸直接copy钱 ，本剧完。 你们这些钱串串……来，分点我～ 什么手机 这Emoji给我来一打~?? 3分钟看完2个小时的电影 好6啊 可以，这很动物园 哈哈哈哈哈哈，漫天遍野是我魔性的笑声～～ huohuohuo 
137,恶搞反派喜剧短片《出场的套路》,搞笑,7.9,http://www.vmovier.com/49602?from=index_new_img,2016/7/20,940,被最后一幕感动到 心痛的感动 装逼一分钟，套路十年功 有点感动呀.. 帅 萌上反派二人组，从此看电影为反派每一个转身鼓掌（汪峰脸）！ 反派的手下让人感动啊…心疼手( ??? ? ??? ) 好基友啊 确实搞笑，很有新意，视角独特！赞！ 哈哈哈！！！太棒了，！！ ??????装逼也要台下十年功呀?? 太有意思了。 多少小人物的血泪成就了一个大明星，眼泪-----哗哗哗 真心不错呀，哎哟~还有一丝小感动~~嘤嘤~~ 这年头当个反派也不容易，心酸。。。。。 爱上反派 666 有点意思。 太逗了 “超人的披风在空中飘逸，蜘蛛侠飞檐走壁，邦德西装笔挺一身傲气”还有一个...女特工的胸一定是D往上...... 好了不说了，讲下这部片子吧。 个人理解，特工系列在全球有了统一性“燕尾服、黑领结、手表、绅士、黑皮鞋、动作优雅、白衬衫从来都不会脏”，基于特工系列在全球影片的特殊标识的基础，使得特工系列V电影有很高的识别度，这类题材甚至是 手持华为荣耀的大学生都可以拍的（南海是中国的！只不过顺便说一句），剧情的无厘头颇有星爷的影子， 小角色的男主 对于成功的渴望 在成功的路上加上 让人深思题材来情节调节气氛，加大反差度[一见钟情] 如果我现在还在大学里...一定要找一群志同道合的小伙伴拍V电影......V电影招人么 招招招！简历大胆放心地招呼过来吧 hr@vmovier.com 我可是要去北京找你们的 来来来~！ 哈哈哈 
138,耐克解放女性运动广告《Da Da Ding》,广告,7.9,http://www.vmovier.com/49610?from=index_new_img,2016/7/20,408,"“无论你是谁，无论你身在哪里，选择一项自己喜欢的运动永远都不会有错"" 怒赞 背景地感觉是印度，女性在这个国家的受尊重度和解放度不言而喻了。 这只nike的阿迪影子好重 背景音乐都搜不到~ “NIKE 希望通过这一则广告，能够让更多人看到这些女性运动员的努力，并且提升她们的自信和形象。毕竟运动本身应该是平等而充满热血的，每一种付出都应该被尊重。”希望加在第一段后面 这个色调的，真棒 棒棒棒棒，运动之美 应该在45-50万美元 专业的看一下，这个片子值多少钱 45-50万美元 唯一的竞争对手就是自己，切莫懒惰，对健康不好---活着就要动，所以叫----活动 要想活就得动-----活动， 这次观赏中 我不由自主关注在剪辑上 剪辑师要对动作对口型对节奏点 甚至要一帧帧来调教 有些还要做慢镜头处理（不知拍摄前期是否用了升格）那么多素材穿插得当 剪辑师厉害 幕后英雄！  哈哈，表情帝！ 标准完美的运动动作，运动节奏与音乐节奏:-(和谐。 谁知道这个配乐叫什么啊 好喜欢 耐克爸爸的 Da Da Ding ；） 洗脑循环中~ 绝对的， 药效强烈 比之前锐步的那支广告好 哈哈哈，广告里的老爷们儿都靠边站了 帅帅的，女汉子好威猛， 小妖精动起来；） 拉力跑和羽毛球那个，好屌！ 我喜欢羽毛球的杀球动作--->漂亮 你是不是羽毛球高手啊！ 酷爱 姑娘们都好Tough! "
